id,title,url,isPaid,price,numSubscribers,numReviews,numPublishedLectures,instructionalLevel,contentInfo,publishedTime,,,Is Paid,Total,Column1
730414,"Intro to Investment Banking, M&A, IPO, Modeling + Free Book",https://www.udemy.com/investment-banking-mergers-ipo-financial-model-business-mba-pro-forma/,TRUE,60,1922,149,15,All Levels,20 hours,2016-01-21T01:25:31Z,,,,,
252396,How to Pick The Right Penny Stocks To Invest In 2017,https://www.udemy.com/how-to-make-5000month-trading-penny-stocks/,TRUE,150,9015,65,23,All Levels,2.5 hours,2014-07-01T20:04:27Z,,,,,
1198166,Top 10 Trading Ideas in the Equities Market,https://www.udemy.com/top-10-trading-ideas-in-the-equities-market/,TRUE,20,661,4,12,All Levels,1 hour,2017-05-02T21:59:07Z,,,,,
920604,Intro to Financial Modeling,https://www.udemy.com/intro-to-financial-modeling/,TRUE,105,1077,110,55,Beginner Level,6 hours,2016-08-19T20:12:24Z,,,,,
215728,Shark Accounting - Building a Business by the Numbers!,https://www.udemy.com/shark-accounting/,TRUE,20,6050,140,17,Beginner Level,1.5 hours,2014-05-18T19:08:04Z,,,,,
722174,Forex Trading MAKE YOUR FIRST TRADE TODAY!,https://www.udemy.com/trade-forex/,TRUE,150,3523,46,45,All Levels,4 hours,2016-01-10T21:39:39Z,,,,,
48841,Accounting in 60 Minutes - A Brief Introduction,https://www.udemy.com/accounting-in-60-minutes-a-brief-introduction/,FALSE,Free,56659,4397,16,Beginner Level,1.5 hours,2013-04-07T21:39:25Z,,,,,
907444,SAP FICO For Beginners - A Guide to SAP Financial Accounts,https://www.udemy.com/sap-fico-for-sap-beginners/,TRUE,100,1444,101,59,Beginner Level,5 hours,2016-07-25T16:08:07Z,,,,,
317030,Learn how to double your Forex Trading Account in one trade,https://www.udemy.com/learn-how-to-double-your-forex-trading-account-in-one-trade/,TRUE,60,2900,424,36,Intermediate Level,2.5 hours,2014-10-19T22:04:51Z,,,,,
891490,"Accounting Superpowers: Learn Accounts, Understand Business!",https://www.udemy.com/accounting-basics-for-success-in-business-and-in-life/,TRUE,200,1437,96,34,Beginner Level,2.5 hours,2016-08-08T22:23:09Z,,,,,
1070886,Python Algo Trading: FX Trading with Oanda,https://www.udemy.com/python-algo-trading-fx-trading-with-oanda/,TRUE,200,453,42,33,Intermediate Level,3 hours,2017-03-14T00:39:45Z,,,,,
812616,Save on Your Taxes,https://www.udemy.com/save-on-your-taxes/,TRUE,20,2437,12,23,All Levels,1.5 hours,2016-11-16T17:38:38Z,,,,,
407984,Financial Model Basics: Build a model from start to finish,https://www.udemy.com/financial-model-basics-build-a-model-from-start-to-finish/,TRUE,30,5057,142,13,Beginner Level,1 hour,2015-02-06T07:12:25Z,,,,,
214046,Option Trading for Rookies: The Covered Call Option Strategy,https://www.udemy.com/option-trading-for-rookies-investing-the-profitable-way/,TRUE,95,6092,25,29,Beginner Level,1.5 hours,2016-11-03T05:22:20Z,,,,,
512400,EFT for Stock Options Trading Success & Making Better Trades,https://www.udemy.com/eft-for-stock-option-trading-success/,TRUE,95,4530,13,31,All Levels,1.5 hours,2015-08-06T19:08:20Z,,,,,
377370,Learn to Trade the Stock Market without Blowing Your Profits,https://www.udemy.com/learn-to-trade-the-stock-market-without-blowing-your-profits/,TRUE,60,6967,16,34,All Levels,1 hour,2017-05-02T20:53:24Z,,,,,
1175694,Get a Credit Repair Publication On Amazon and Live LIFE..,https://www.udemy.com/get-a-credit-repair-publication-on-amazon-and-live-life/,TRUE,20,727,11,25,Beginner Level,3 hours,2017-04-26T18:17:51Z,,,,,
945750,Fundamentals of Accounting,https://www.udemy.com/fundamentals-of-accounting/,TRUE,20,1560,43,25,All Levels,3 hours,2016-08-31T22:03:44Z,,,,,
1085580,"RSI, Options Trading & Technical Analysis (3 Course Bundle)",https://www.udemy.com/charting-rsi-options-stock-trading-for-beginners-newtechnical-analysis/,TRUE,200,1047,9,46,All Levels,3.5 hours,2017-01-26T22:55:27Z,,,,,
1188410,Basics of Mutual Funds for CA / CMA / CS / CFA Exams,https://www.udemy.com/basics-of-mutual-funds-for-ca-cma-cs-cfa-exams/,TRUE,125,1045,2,17,Intermediate Level,1 hour,2017-04-24T21:59:45Z,,,,,
402836,Accounting 101: How to read an Accounting Balance Sheet,https://www.udemy.com/financial-statements-101-how-to-read-a-balance-sheet/,TRUE,200,3050,86,22,Beginner Level,2 hours,2015-01-27T09:27:49Z,,,,,
588764,Stock Options Day Trading Mindset for Success,https://www.udemy.com/stock-options-day-trading-success-mindset/,TRUE,200,2988,21,43,All Levels,4.5 hours,2015-09-29T19:15:24Z,,,,,
576946,Introduction to bookkeeping and Accounting,https://www.udemy.com/introduction-to-bookkeeping-and-accounting/,TRUE,35,2623,158,20,Beginner Level,1 hour,2015-08-21T20:33:25Z,,,,,
543242,Learn to Trade The News,https://www.udemy.com/learn-to-trade-the-news/,TRUE,200,1924,351,544,All Levels,46.5 hours,2015-07-16T22:03:29Z,,,,,
502240,"Value Investing, Taught by Six Superinvestors",https://www.udemy.com/investing-stars/,TRUE,200,3804,267,66,All Levels,5 hours,2015-06-19T21:22:17Z,,,,,
598266,Trading for everyone - The Independent Investor Course I,https://www.udemy.com/trading-for-everyone-the-independent-investor-course/,TRUE,120,4133,15,36,Beginner Level,4 hours,2015-10-08T20:23:36Z,,,,,
814068,Get Acquired: Learn From The Head Of Acquisitions For eBay,https://www.udemy.com/entrepreneurship-buy-and-sell-your-startup-or-business/,TRUE,195,1420,70,29,All Levels,2.5 hours,2016-04-28T18:04:46Z,,,,,
1076920,Stock Market investment: Practical Accounting,https://www.udemy.com/stock-market-investment-practical-accounting/,TRUE,125,1120,6,43,Beginner Level,3 hours,2017-01-23T17:04:49Z,,,,,
1103272,"How to remove 'Risk from Penny Stocks - Options Trading""",https://www.udemy.com/best-penny-stock-options-to-buy-hot-stocks-put-call-stock-options/,TRUE,200,668,12,22,All Levels,1 hour,2017-02-07T00:45:51Z,,,,,
441112,Accounting Basics in 66 Minutes (absolutely for beginners),https://www.udemy.com/accounting-through-visual-presentation/,TRUE,25,4086,31,14,All Levels,1.5 hours,2015-03-08T21:13:13Z,,,,,
1022108,"Tax Accounting: Difficult Topic, Made Easy to Understand",https://www.udemy.com/taxaccounting/,TRUE,200,1033,10,29,All Levels,2 hours,2017-01-11T16:17:20Z,,,,,
1028030,Analysis of Company Financial Statements,https://www.udemy.com/analysis-of-company-financial-statements/,TRUE,20,832,34,34,All Levels,1.5 hours,2016-12-07T20:19:37Z,,,,,
1018380,Forex Trading Like Banks – Step by Step with Live Examples,https://www.udemy.com/forex-trading-like-banks-step-by-step-with-live-examples/,TRUE,195,677,45,40,All Levels,4.5 hours,2016-12-18T16:13:47Z,,,,,
575676,Fundamentals of Investing!,https://www.udemy.com/investment-basics-lets-invest-series/,TRUE,20,3125,54,13,Beginner Level,2 hours,2015-08-09T18:34:30Z,,,,,
1105216,Bank Financial Management A Comprehensive Study,https://www.udemy.com/bank-financial-management-a-comprehensive-study/,TRUE,50,1081,6,21,All Levels,1.5 hours,2017-02-10T00:51:57Z,,,,,
936328,Learn to Trade Forex and Stocks: From Beginner to Advanced,https://www.udemy.com/tradeforex/,TRUE,200,1645,25,42,All Levels,2 hours,2016-09-07T20:33:30Z,,,,,
43441,"Master 'Technical Analysis and Chart reading skills Bundle""",https://www.udemy.com/master-technical-analysis-and-chart-reading-skills-bundle/,TRUE,120,3348,352,13,All Levels,3 hours,2013-02-25T21:38:29Z,,,,,
1103718,Naked Put Options Trade Covered Call & Poor Man Covered Call,https://www.udemy.com/naked-put-options-trade-covered-call-poor-man-covered-call/,TRUE,200,939,7,19,All Levels,1.5 hours,2017-02-10T22:40:57Z,,,,,
584410,The Ultimate Guide to Dividend & Dividend Growth Investing,https://www.udemy.com/investing-learn-how-to-build-a-dividend-portfolio-step-by-step/,TRUE,200,2115,59,88,All Levels,5.5 hours,2015-11-13T18:10:25Z,,,,,
625568,Charting for Beginners 101: Technical Analysis Demystified,https://www.udemy.com/charting-for-beginners-101/,TRUE,45,2230,102,10,All Levels,1.5 hours,2015-10-09T21:27:49Z,,,,,
297742,Build a DCF Valuation Model,https://www.udemy.com/build-a-dcf-valuation-model/,TRUE,50,2053,234,44,All Levels,5.5 hours,2014-10-01T18:49:29Z,,,,,
24877,Introductory Financial Accounting,https://www.udemy.com/introductory-financial-accounting/,TRUE,80,1793,265,54,Beginner Level,10 hours,2012-10-03T03:20:10Z,,,,,
1188742,Introduction to Cryptocurrencies and Blockchain,https://www.udemy.com/introduction-to-cryptocurrencies/,FALSE,Free,3775,138,11,Beginner Level,2 hours,2017-05-01T21:18:54Z,,,,,
597716,Trade Pullback Candlestick Strategy - Make Consistent Pips,https://www.udemy.com/make-consistent-profit-using-pullback-candlestick-strategy/,TRUE,200,521,67,24,All Levels,3 hours,2016-02-24T17:30:41Z,,,,,
415802,Accounting Standards Basics (Professional Course Level),https://www.udemy.com/basics-of-accounting-standards/,TRUE,20,2222,9,12,All Levels,42 mins,2015-02-07T15:06:57Z,,,,,
323950,Use the Magic Multiple Moving Average Forex Trading system,https://www.udemy.com/the-magic-multiple-moving-average-forex-trading-system/,TRUE,50,1097,252,10,Intermediate Level,1 hour,2014-11-08T02:21:54Z,,,,,
488818,QuickBooks 2015 Training for Newbies,https://www.udemy.com/free-training-quickbooks-2015/,TRUE,200,2506,21,76,Beginner Level,6 hours,2015-05-11T23:16:54Z,,,,,
610890,TRADING PSYCHOLOGY: Trading Mindset Mastery,https://www.udemy.com/trading-psychology-trading-mindset-mastery/,TRUE,120,975,23,23,Intermediate Level,1 hour,2015-09-30T18:57:45Z,,,,,
638980,Option Trading: How to Adjust Delta-Neutral Strangles!,https://www.udemy.com/option-trading-selling-strangles/,TRUE,145,1398,15,26,All Levels,1.5 hours,2015-10-19T23:01:15Z,,,,,
599684,Profitable binary option trading strategy,https://www.udemy.com/binaryoptions/,TRUE,195,1096,24,24,All Levels,1.5 hours,2015-10-29T00:34:09Z,,,,,
332848,Tax Strategy: Financial Planning for Beginners,https://www.udemy.com/taxsavingstrategy/,TRUE,200,1703,59,25,All Levels,2 hours,2014-11-04T01:37:23Z,,,,,
354324,Accounting 2 Simplified for You,https://www.udemy.com/accounting-2-simplified-for-you/,TRUE,45,1446,23,27,Beginner Level,5 hours,2014-12-09T08:31:40Z,,,,,
379682,Project Funding Modelling (for Professionals),https://www.udemy.com/project-funding-modelling/,TRUE,20,2736,3,8,All Levels,1.5 hours,2014-12-29T09:00:17Z,,,,,
319020,Investing: How I Consistently Beat The Stock Market,https://www.udemy.com/beat-the-stock-market/,TRUE,200,2000,31,34,All Levels,4.5 hours,2014-12-11T20:35:05Z,,,,,
713258,Bookkeeping Basics:  Understand the Fundamentals,https://www.udemy.com/bookkeeping-basics/,TRUE,75,853,45,48,Beginner Level,4.5 hours,2016-11-06T22:33:44Z,,,,,
537884,Leasing - A Comprehensive Study (Professional Course Level),https://www.udemy.com/leasing-a-comprehensive-study/,TRUE,20,3094,2,22,All Levels,3.5 hours,2015-07-17T22:10:39Z,,,,,
919906,Trading Options For Consistent Returns: Options Basics,https://www.udemy.com/trading-options-for-income/,FALSE,Free,4077,281,20,Beginner Level,1.5 hours,2016-08-18T21:57:04Z,,,,,
46010,TechniTrader Leading Hybrid Indicator Trading,https://www.udemy.com/leading-hybrid-indicator-trading/,TRUE,20,4117,54,5,Intermediate Level,1 hour,2013-04-04T21:36:10Z,,,,,
777932,Financial modeling: Build a DCF equity valuation model,https://www.udemy.com/guide-to-do-a-step-by-step-discounted-cash-flow-valuation/,TRUE,20,1369,17,31,All Levels,1.5 hours,2016-03-06T21:33:58Z,,,,,
773934,CryptoArbitrager: Bitcoin Trading Robot (no mining),https://www.udemy.com/cryptoarbitrager-trade-bitcoin-vs-litecoin-with-arbitrage-robot/,TRUE,150,1224,42,14,All Levels,33 mins,2016-03-23T21:13:52Z,,,,,
221306,Accounting Is Easy (for Beginners),https://www.udemy.com/fundamentals-of-accountancy/,TRUE,20,3870,12,90,All Levels,9 hours,2014-05-20T18:13:38Z,,,,,
830994,Non Directional Weekly Options Trading System - ETF & Emini,https://www.udemy.com/etf-stock-options-non-directional-weekly-trading-system/,TRUE,200,897,22,21,All Levels,2 hours,2016-05-24T15:43:06Z,,,,,
723510,The Complete Position Trading Course: Position Trading Stock,https://www.udemy.com/position-trading-course/,TRUE,45,1311,36,5,All Levels,1 hour,2016-01-15T18:10:47Z,,,,,
42643,Master Iron Condors - Double the credit for half the risk,https://www.udemy.com/iron-condor-options-trading-strategy/,TRUE,60,1338,139,7,Expert Level,1 hour,2013-03-02T13:27:41Z,,,,,
411778,Basics of investing in Mutual Funds,https://www.udemy.com/mutualfundinvesting/,TRUE,20,1589,26,42,Intermediate Level,1.5 hours,2015-03-03T01:22:39Z,,,,,
366514,A Value Investing Approach to the Stock Market,https://www.udemy.com/start-investing-the-right-way/,TRUE,20,1189,12,15,All Levels,1.5 hours,2015-02-19T20:40:23Z,,,,,
471588,Learn how to INVEST for huge profits or make it big trading!,https://www.udemy.com/learn-how-to-invest-for-huge-profits-or-make-9k-day-trading/,TRUE,50,701,12,37,All Levels,5.5 hours,2015-06-19T22:49:13Z,,,,,
390096,"How to Fund your Million Dollar Idea: Equity, Debt, Unfund",https://www.udemy.com/how-to-fund-your-million-dollar-idea-equity-debt-unfund/,TRUE,50,1105,3,54,Intermediate Level,6 hours,2015-02-11T06:52:30Z,,,,,
607876,Mastering Candlestick Charting : High Probability Trading,https://www.udemy.com/mastering-candlestick-charting/,TRUE,50,123,16,35,All Levels,2 hours,2015-09-22T00:05:53Z,,,,,
249950,Binary Options Course - Level 2,https://www.udemy.com/binary-options-course-level-2/,FALSE,Free,5874,207,9,Intermediate Level,2 hours,2014-06-26T02:00:55Z,,,,,
792216,Stock Technical Analysis with R,https://www.udemy.com/stock-technical-analysis-with-r/,TRUE,50,354,32,49,All Levels,7 hours,2016-03-18T20:46:05Z,,,,,
45139,"Get to know the VIX Index (aka 'The Fear Index)""",https://www.udemy.com/vix-index/,TRUE,60,727,64,9,All Levels,1 hour,2013-03-08T11:42:48Z,,,,,
692176,Apply finance concepts for smart project management,https://www.udemy.com/apply-finance-concepts-for-smart-project-management/,FALSE,Free,3465,161,24,Beginner Level,2 hours,2016-02-23T21:05:46Z,,,,,
1224262,Introduction to Futures Trading and Live Trade Demonstration,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/,TRUE,60,54,4,6,Expert Level,43 mins,2017-05-24T14:16:09Z,,,,,
598094,Crowdfunding to Win,https://www.udemy.com/crowdfunding-to-win/,TRUE,40,627,15,15,All Levels,1.5 hours,2015-09-23T22:16:35Z,,,,,
40039,Comprehensive Forex Mastery Program,https://www.udemy.com/forex-mastery/,TRUE,45,650,107,97,All Levels,10 hours,2013-02-07T19:50:45Z,,,,,
1266148,Preparation of Consolidated Financial Statements (Basic),https://www.udemy.com/preparation-of-consolidated-financial-statements-basic/,FALSE,Free,965,0,18,Intermediate Level,1.5 hours,2017-06-28T20:37:13Z,,,,,
791422,Succeed in Bonds Even if You Don't Know Where to Start,https://www.udemy.com/succeed-in-bonds-even-if-you-dont-know-where-to-start/,TRUE,200,1113,6,8,All Levels,1 hour,2017-02-03T04:34:07Z,,,,,
352150,Learn to Trade for Profit: Ten Most Profitable Trading Rules,https://www.udemy.com/trading-stocks-successfully-ten-rules-of-successful-trading/,TRUE,95,739,28,45,All Levels,2 hours,2014-12-23T15:28:09Z,,,,,
791436,Succeed in Lotto Even if You Don't Know Where to Start!,https://www.udemy.com/succeed-in-lotto-even-if-you-dont-know-where-to-start/,TRUE,20,1201,12,18,All Levels,1.5 hours,2017-05-11T22:19:28Z,,,,,
537878,CFA Corporate Finance Level 2,https://www.udemy.com/advanced-capital-budgeting-techniques/,TRUE,50,2474,6,128,All Levels,17.5 hours,2015-07-07T20:35:21Z,,,,,
923184,Pin Bars: The Most Powerful Forex Trading Signal,https://www.udemy.com/make-money-in-forex-using-pin-bars/,TRUE,200,494,16,19,All Levels,1 hour,2016-08-10T13:10:13Z,,,,,
476256,Stock Options Trades Using Interactive Brokers,https://www.udemy.com/stock-options-trades-using-interactive-brokers/,TRUE,95,1580,26,14,Intermediate Level,1 hour,2015-09-07T20:21:39Z,,,,,
552504,Introduction to Options - Strategies For Consistent Profits,https://www.udemy.com/introduction-to-options-start-trading-now/,TRUE,40,617,44,55,All Levels,4.5 hours,2015-08-16T22:14:02Z,,,,,
537888,Risk in Forex Transactions - for CA / CS / CFA exams,https://www.udemy.com/forex-risks/,TRUE,20,2235,3,9,All Levels,1 hour,2015-09-29T17:27:02Z,,,,,
385686,Basics of Business Statistics (College Level),https://www.udemy.com/statistics-for-accounting-and-finance-professionals/,TRUE,20,2293,9,28,All Levels,2 hours,2015-01-06T13:05:53Z,,,,,
738900,"Trading Seasonal Price Patterns in Stocks, Futures, & Forex!",https://www.udemy.com/trading-seasonal-price-patterns-in-stocks-futures-forex/,TRUE,200,1094,8,13,Beginner Level,2 hours,2016-03-30T04:56:57Z,,,,,
57415,Interpreting Financial Statements,https://www.udemy.com/financialstatements/,TRUE,20,1449,29,23,Beginner Level,1.5 hours,2013-06-06T21:50:57Z,,,,,
155344,Introduction to Bookkeeping (Accounting),https://www.udemy.com/introduction-to-bookkeeping/,TRUE,20,3251,10,59,Beginner Level,12 hours,2014-01-31T20:40:36Z,,,,,
42491,CREDIT SPREAD SURGERY - Bear Call and Bull Put Mastery ,https://www.udemy.com/advanced-credit-spreads/,TRUE,60,607,55,16,Intermediate Level,2 hours,2013-03-05T11:31:37Z,,,,,
511952,Investment Banking: How to Land a Job on Wall Street,https://www.udemy.com/how-to-land-a-job-on-wall-street/,TRUE,75,1218,30,63,All Levels,3.5 hours,2015-06-11T19:09:17Z,,,,,
530246,Learn To Invest In Index Funds and ETFs In 7 Easy Steps,https://www.udemy.com/invest-in-index-funds-and-etfs-in-7-easy-steps/,TRUE,20,1132,33,18,All Levels,1 hour,2015-07-20T23:48:08Z,,,,,
862786,Financial modeling: Build a multiples valuation model,https://www.udemy.com/how-to-do-a-multiples-based-valuation-of-a-company/,TRUE,20,656,17,20,All Levels,1.5 hours,2016-05-30T18:00:22Z,,,,,
165122,Trade Recap I - A Real Look at Futures Options Markets,https://www.udemy.com/d-levels-trade-recap-jan-17th-feb-5th-2014/,TRUE,20,3339,4,11,Beginner Level,1.5 hours,2014-02-17T09:22:13Z,,,,,
530768,Advanced Stock Options for Serious Equity Investors!,https://www.udemy.com/bullet-proof-options-controlled-leverage-investing-secrets/,TRUE,200,1271,23,7,Expert Level,1.5 hours,2015-09-22T19:48:31Z,,,,,
218416,Trading Binary Options for Fun and Profit,https://www.udemy.com/trading-binary-options-for-fun-and-profit/,TRUE,20,1574,24,46,All Levels,2 hours,2015-02-21T00:36:13Z,,,,,
619296,CFA: Fast Track your career in Finance,https://www.udemy.com/cfapreparebetter/,TRUE,20,1393,27,21,Beginner Level,2 hours,2015-09-29T20:12:53Z,,,,,
717278,How to be a Profitable Forex Trader,https://www.udemy.com/making-money-in-forex-market/,TRUE,20,1029,13,7,All Levels,41 mins,2016-05-04T00:01:47Z,,,,,
